about;name;OrganisationRole_Objects
3cf631dcf8884f9987200a1ddd637b80;Владение ООО «Брянский Бройлер»;
f29ac5dc002a49fc80ca4d34b7b0668e;Владение ООО «Архангельская сетевая компания»;
e376338039c74c889d29376fbf457cbc;Владение АО «НТЭК»;
89c22ccdde3144f68869326c903cc1fa;Владение Администрация г. Великий Новгород;
00b97eca098b49479999806ae4ae79fe;Владение АО «Олкон»;
1e97b96927de4b02b4deb444df7ca0a0;Владение АО «Энергетик-ПМ»;
affb4e1f3e1647c68ccca741d8a475e8;Владение АО «ОУЛ ВОСТОК»;
ba28bc2a55fa41a7bbf8354b5ed3aae3;Владение АО «Корпорация Красный Октябрь»;
e20702ad504a45b6bb8e59d906db8353;Владение АО «Павловск Неруд»;
e886fae7521d429c88afdd073fb37a9a;Владение ООО «Хуадянь-Тенинская ТЭЦ»;
8913090538004e20af4ac33c9551451a;Владение АО «Электросеть» (Обособленное подразделение в г. Железногорск-Илимский);
2236a04425234460be0ff2cc6419e299;Владение ООО «КЭК»;
c99225de442b4ebe8ff9e08d17183199;Владение АО «Русская Медная Компания»;
ac02ea607cce4be1b494e0206211edbd;Владение Elering AS;
34d364c5693141319b0255d3ee20c555;Владение АО «Москокс»;
7c04a1eb282a4b60bdfeb6ee162eb0d8;Владение АО «ЗДК «Лензолото»;
17465abef1864161bbe689bd4f13cc6f;Владение БУ РК «УГВ»;
fdd05efbb4454be59fc8e187066ab8cb;Владение ООО «УПТЖ для ППД»;
16e8a36dc979473bb9715e5863b40929;Владение АО «БСК»;
cf4f5532bfed4353ace895bc22abcd2a;Владение ООО «Уралэнерго»;
4f183e37c54747dc93e1c2746d61cb16;Владение ООО «НИИАР-Генерация»;
44d5936f39204aa58ce33748906a6402;Владение ООО «НЭСК»;
ae84623ccfd94a6aa5c6379c1dfa2f47;Владение ООО «Техноинжиниринг»;
3fc5e81182d548d4a9390fcac93d896d;Владение ООО «ГЛОБАЛНЕФТЕГАЗИНВЕСТ»;
aafb77d3e9d94cab94fcb4c310e36fe9;Владение ООО «Нортек»;
4d70abab119d477fb8de88805408fb88;Владение ООО «ПЭСТ»;
73d72a0186c54e0ea120044c3d52b58c;Владение АО «КМПО»;
a35b0f1d2ad24b89a359104c5ed13144;Владение АО «Кавминводы»;
a9d533465f9149a1ba325057ed03aaa4;Владение АО «КЗОЦМ»;
3fdbd2f281814842ab5de1e4ae4c5aef;Владение Филиал ПАО «Россети Волга» - «Оренбургэнерго»;
0300173c56e34f01bb7cccaf8a87aa97;Владение ООО «Северная ПЛЭС»;
26fc43556763403eb88b5cd09b4b913b;Владение ООО «Курай Солар»;
d7e68d7eacb440dc88376632e4d9db08;Владение МКП «Теплосеть»;
007db15109a34eb18fe6f65961b6de73;Владение ООО «ПРОМЭЛЕКТРОСЕТЬ»;
efe17146b94b44d9b7f475b2c4f2957e;Владение ООО «ЭСК «Парма»;
1d35faae319c43a493de099e260d119b;Владение АО «НАК «АЗОТ»;
e2b405d59a87482f8775f32a0e37d9e2;Владение АО «ЦЕМРОС»;
0f41edd7f7dd4075b1b3da4086147b1d;Владение ООО «ЭЛИС»;
3c6ad27aa486443b989781686ed31aae;Владение ООО «Комитеплоэнерго»;
2583273a1540428ca0f63a68fb65b3ed;Владение Горновский завод Спецжелезобетона – Филиал АО «БЭТ»;
fdc072ca9300441594f9318dc1f80b90;Владение АО «ЕВРАЗ ЗСМК»;
265a560b4a2448108464b5bd9e92a12e;Владение АО «Белкамнефть» им. А.А. Волкова;
5af910d691ba4f2c93d153cb380d459c;Владение ООО «ГИП-Электро»;
948cd8f27b0b494bb607dde67683b3e2;Владение ПАО «Россети Ленэнерго»;
57ab1c2f51964b6cb1afebd3e63e76c6;Владение АО «Сусуманзолото»;
8a3f09a767f74cbfa171922273c757e0;Владение ФГБУ «Управление «КАЛММЕЛИОВОДХОЗ»;
2667e60ebc6e4a8fb2eb1681cb86892a;Владение АО «Горэлектросеть» (г. Киров);
2aaebc14de5748f69bc567f08eb36e9c;Владение АО Агрокомбинат «Южный»;
5ebda89479794724b7e1e157d6371b09;Владение ООО «УК «Технопарк Спас-Заулок»;
c66f8970ec9f4d9480e01221de0fe019;Владение Мурманский Филиал ПАО «Россети Северо-Запад»;
fc06029e874747d7a1a61bcac7e5b0b9;Владение ООО «Тепличный комплекс «Воронежский»»;
5a2dd691f2e84d2686800c12ba10f11f;Владение ООО «Горнозаводскцемент»;
8e9983f8cfb6482692ed7dcbd55f2916;Владение Филиал АО «Россети Кубань» Тимашевские ЭС;
7967d1bd83d04bf6b54ce8c5e916de35;Владение ООО «ЭУ»;
799240310f6448a8b720a57f0870d4af;Владение ООО «КЕММА»;
fa4936b4cefb4a7bab4400447d68ad82;Владение ООО «Феникс»;
12e6c934e67043e185bc91f933c551bd;Владение ООО «ИСРАТЭК С»;
94a5d1522d9c46f1aee1562636c64d32;Владение ООО «ГЗОЦМ «Гайская медь»;
5ebab2694e124ff281515bb43f0bb621;Владение ООО ШУ «Садкинское»;
3423d18536f84ea997f861f801f1e960;Владение ООО «Ромодановосахар»;
7f85a7d66304423ea3dc2b1110a16687;Владение Филиал ПАО «Россети Урал» - «Пермэнерго»;
728e4fb8148e47808b3375a1336e1c26;Владение ООО «Башнефть-Добыча»;
909af177a7b34c7cb1a3e7d3ed4be4e6;Владение ООО «Авелар Солар Технолоджи»;
25809f3812224e93bc7793048e11dc19;Владение ФБУ «Администрация «Волго-Дон»;
399adfa9d4834982a7d8240eedf2f20e;Владение АО «Энергетик»;
44a79838f1de4516b21b5a5233916e62;Владение АО «Золото Селигдара»;
13ee799a84f04389a2fa29f8994132ad;Владение АО НИИ УЭТМ;
cf178aa47a064433a19b4572cfb59a1f;Владение АО «Туполев»;
2e2c3bebf5d54885989b15d68c57e487;Владение АО «Сахарный комбинат Большевик»;
348f413b5a4b424f8c661f79a64512d7;Владение ООО «Энергоинвест»;
1b4f4a8c0b88458ba7876d6fa50028ad;Владение ЗАО «Картонтара»;
7b66e36bd5194ff096ccacd724629e00;Владение Филиал ПАО «Россети» Хабаровское ПМЭС;
2f22d7809d4447bc888b7f01303ade4e;Владение АО «Чусовской металлургический завод»;
10b6ab25ea7d476c8cccf7d2d0fb6ea6;Владение АО «Аэропорт Толмачево»;
1f2cce482eb54f6dae3bc8fea196f5f0;Владение ООО «РСК Сети»;
e34d1851b7534b469e7af427d95531b6;Владение ООО «ТСО «Центр надежности»;
cdf4daae2e74445c9e0029945c43a2ec;Владение ООО «ГПА»;
e17d0584b3b84406a69b28cc7e701ca1;Владение АО «ОРЭС - Петрозаводск»;
98673a7c96474dea872cc463022b0769;Владение ООО «Просвет»;
e529a9651f454385a5a8dd9b338a7282;Владение АО «МосОблЭнерго»;
5fa1f79765ce4c799812a763b1f17d0e;Владение ООО «Битривер-Б»;
901f3787c6f8471ea9aafb13e735c3fd;Владение ООО «Тутаевская ПГУ»;
85f8f5290c1d475a9b559946b7674bcf;Владение АО СЗ «КМАПЖС»;
b5cabe8f5dd44544b53f971e713c2862;Владение АО «НПО «ПРЗ»;
316859fda7f34068afd731517a792e7a;Владение АО «БЭС»;
9c5051357aff414488c9a24faec879be;Владение АО «НЛЭ»;
e1854249a6334cb1b9a7ea10b4b7b506;Владение Северная дирекция по энергообеспечению ОАО «РЖД»;
be7ff16e944643d6b549ec8f13eb7d3c;Владение АО «ЧГЭС»;
e84c5475af5d472aa5f10874e25c6698;Владение ООО «ЭнергоХолдинг»;
f75438d33d394af59202ce04fcd7aced;Владение ООО «Черкизово ТЭК»;
fe5b98599c614e4b9eccf5d4b4c57098;Владение АО «СНПЗ»;
7767fb1d7fe24980a0cca9233f782a12;Владение Уренгойский филиал ООО «Газпром энерго»;
2f18341122004729aac4b91e1444bd85;Владение ООО «Сетевая компания»;
1d5b5d1f57ad4755ae3028eba35aff64;Владение ООО «Трансэнерго»;
7ba7577e50454d228742008e7e2c6645;Владение ФКП «АНОЗИТ»;
74b7859b5fc843c4aebbe338aec91c8d;Владение ГУП «Т-Э»;
f457e05c619b408f83eb82fea3f7a650;Владение ОАО «Коммунэнерго»;
7b7a1225e08246bd9d3de4531d96238b;Владение ООО «ИВЭЛС»;
113c636a720c40d493d18235ea2b5c4b;Владение Litgrid AB;
60f1b7bc0eaf49dabb359d552ef43600;Владение АО «ВМЗ»;
d1bb3e45bade44588425f83a683da88e;Владение ООО «Инвест Развитие»;
60f0702ce0c64176ae385dfb3c0c99ec;Владение ОАО «Кристалл-2»;
14837e2ba32b4dad9c230ea2ee4f0f10;Владение ООО «Инвестиционная генерирующая компания»;
f92e2cc5f13d4413b7c977eb28ab811a;Владение ФГБУ «ИНЦ СО РАН»;
cb491d18640c42ddb21765f7b3dcddcb;Владение АО «Невьянский цементник»;
45943e43d39c4effbdff989e7ecff00a;Владение ООО «ЮСК»;
cf6236e0b2cd4abea6dbef6c69b805ce;Владение АО ПКО «Теплообменник»;
3819a470778f482693b1f566b92a531d;Владение ООО «Щекинская ГРЭС»;
bbdace8de27d4435a9fdfb9d91b0f367;Владение ООО «КАВЗ»;
3905d8b9af514451935ba3f5cdfb0d83;Владение ООО «Нижнекамская ТЭЦ»;
7451c8ab17e841e08a23a544fa1ed881;Владение ООО «Газпром трансгаз Санкт-Петербург»;
0499f2a1e3064fb497453c5976d6f121;Владение АО «Угольная компания Сибирская»;
ebe6c3dd1b4a4e34b823f4c56316acdc;Владение МУП «Клинские тепловые сети»;
3a34e03318aa4c49879436459aee0c15;Владение АО «БАЗ»;
07c928ef4c47477f8ae5095651d2c44f;Владение АО «Катавский цемент»;
7ea904df06e04132beb2661a8668777d;Владение ООО «СевКомНефтегаз»;
8bc9240a6b75444eb11d0a895e7446b8;Владение ООО «Яндекс ДЦ»;
ec44390a581d489ab9cdf6b40b068e58;Владение ПАО «КУМЗ»;
dee07423973b4715a8f83ea656e3645b;Владение ООО «Рябиновое»;
5f1c0aa86e754d08ba538d582ba5c41b;Владение АО «ЛПК»;
6e90970efc6245f3b4df7741e6da97be;Владение ООО «Албынский рудник»;
5aec0d1e65414935acfc23a08c4fd0f0;Владение ОАО «Викор»;
050c250ef5ba4bda9144a6931484a554;Владение АО «Салаватстекло»;
e628aee5cc3d4ce8a7dc8d40a091d155;Владение АО «Нытва»;
d016e47969054490ac895ce4fd383c18;Владение АО «УК «БМЗ»;
72bf8ab65c414b68a8b4de631bbacf2c;Владение ООО «Профсервис»;
26cd8e2cfd864caf8862f2eccdcd8820;Владение Арзамасская дистанция электроснабжения Горьковской дирекции по энергообеспечению;
ee65b9ee9d8643c580829629222377a1;Владение ООО «ДОНЭКС»;
b8eb6c783e4f4cde9b068cb473d67a2d;Владение Архангельский филиал ПАО «Россети Северо-Запад»;
212fe95165224d3e9560f2286be341d9;Владение ООО «Авгол Рос»;
4cc742e18cfc414e82d205d59b3a7589;Владение АО «ЕВРАЗ КГОК»;
ef4d015bb8f44c4396868d0730a0ad5a;Владение ООО «Лесобалт»;
5d6aacffb59a408889152c7b1f803a5a;Владение ООО «Четвёртый Ветропарк ФРВ»;
6e84304d9f2341fe8552e433a7d2380b;Владение Филиал АО «ГНИИХТЕОС» «Силан»;
2531ef0c3fbd4fcba5a574fd2dfb43cf;Владение ООО «Усть-Лужская сетевая компания»;
c2b8c6d17ecf443b948f90ed5b30e4c5;Владение АО «Аганнефтегазгеология»;
b35c5425d77c4f2b9c39c6ab7c8109f6;Владение Филиал «Генерация Бурятии» ПАО «ТГК-14»;
5cdeb6bb78844d2594aea5aa1183dd51;Владение ООО «ЮГМК ДОНЕЦК»;
a3f670dd7d3a4efd8825192a82b74434;Владение НИЦ «Курчатовский Институт» – ИФВЭ;
b9c858f22862465ea2bbab4f677bd46e;Владение ООО «Транснефть-Балтика»;
8f6eca86eee34d85a723d95923b25dae;Владение Филиал «Новосибирское РНУ» АО «Транснефть – Западная Сибирь»;
3ddb255e4dc94a90ad572e2b400285d8;Владение ФКП «Пермский пороховой завод»;
42adfce6a69f490799c031c08308d40e;Владение МУП «Горэлектросети» г. Железногорска;
c631d4f5a10442ba96815fbc2280f5dc;Владение Филиал АО «Интер РАО - Электрогенерация» Костромская ГРЭС;
0b2cf90c26db448cac76f4fc5a5a8cb4;Владение ПАО «Мосэнерго»;
e991054a915c4ae3b207f8eb8afe74fa;Владение АО «Интелион Дата»;
ff590a1afdaf4cca8a8e7d60fd2952b1;Владение ООО «ТЭЦ»;
aee980e7f3de4c07a95e32b4f17e0ce4;Владение АО «Кузнецкая ТЭЦ»;
efa1c468bace4c8ca11eb022aaf6481d;Владение АО «ОЭЗ ТВТ «Дубна»;
494d00c68c25464c88c3074bba54de39;Владение ООО «ТЕПЛИЧНЫЙ»;
d71aa969abf24a9785bdaa7ad02f591b;Владение АО «БКО»;
64b70a29b3c74537812cb66a34c13179;Владение АО «Квадра»;
669e58be562040beba806a43de7feacf;Владение АО «ОРЭС-Тольятти»;
1c586d48450c4541828b48098ab99611;Владение АО «Энерго-Газ-Ноябрьск»;
a788381869cd414783fb93642c0b4b8f;Владение ООО ПКФ «Атлантис-Пак»;
d498db6bf9214f659ef1f34b20ae82f5;Владение ООО «Златэнерготелеком»;
e060b9a21d0045eba910631e07a51db9;Владение Хэйлунцзянcкая электроэнергетическая компания;
2711030283d043cfbbba01746074f994;Владение АО «ГМС Ливгидромаш»;
0c8a997d914f480cbc0198cdfa86e90f;Владение АО «ЕЭСнК» (РН-Ванкор);
5cd38c20e80a4e7793c9a9a5724c556b;Владение ООО «Обуховоэнерго»;
cda9bf199dd64d94a55d52a638c95577;Владение АО «Транснефть - Дружба»;
8f6631a56b264b7c92963cd2518ad027;Владение АО «У-УАЗ»;
795eca538f614594a6b097304a1062e4;Владение ООО «ГК «Чистый город»;
196573325a804aa99bb92671db020bb6;Владение ООО «ЛУКОЙЛ-Пермнефтеоргсинтез»;
b1778de9f7604f9395dfd9e83b1b5e07;Владение АО «Щебеночный завод»;
9624cc2ea6b2490b86ff0fd27c23f338;Владение ООО «Агентство Интеллект-Сервис»;
b56c0bc018654312a829f4364c9ad997;Владение ООО «НОВАТЭК-ПУРОВСКИЙ ЗПК»;
dd118951b3be4fdb81b275d1ff39578c;Владение ООО «АГР»;
c12559718dd54a78958fc7a3dc4f945e;Владение ГУП «Водоканал Санкт-Петербурга»;
593a22dc893b4ab08c20f96fad040263;Владение ООО «Томлесдрев»;
883661a69fd449fcb61e897db7b004de;Владение ООО «Хоробровская ГЭС»;
96c48b8b653444868c4557e09486db51;Владение ООО «Вышневолоцкая ТГК»;
dd463029a3ad415d9c8d0f188742222e;Владение ООО «Оренбургские электросети»;
6fe038c5e22049da8ed3ee1569ca69c0;Владение ООО «Сорский ГОК»;
7b1599898f2947189820250c3b1db5e9;Владение ООО «Тепло-Сбыт-Сервис»;
36fa08a605d144a4b14ae9ed754ffbde;Владение ПАО «Газпром»;
a287a5c5b64f44a694398a3b4cf0fa3c;Владение ПАО «Колымаэнерго»;
510a0f0a8c994641b30304c436dd5f4e;Владение АО «НЭСК-электросети»;
26a6ae38260d4d548ab5856d4ab46db5;Владение ООО «Газпромнефть-Хантос»;
e8ff5ab3a3f447b59f7161f3c224aa8f;Владение ООО «ТК ЮГАГРОХОЛДИНГ»;
a7e7dbe819b6410a91e5626f717bb9de;Владение Филиал ООО «Юнилевер Русь»;
d6ca5bfef6ed4557ad21cebdc3f54761;Владение ООО «Районные Электрические Сети»;
aabf47def1c04e4f9a0ca09fa1cf2517;Владение ООО «Режевские электрические сети»;
a9f59c788f154be79bc050ce21cbf3f3;Владение ООО «Сети Плюс»;
7ceb377f64de4d359931543f230c7ccc;Владение ООО «ПромСорт-Калуга»;
22b3653f7faa4985ae81c66ecb0261c4;Владение Филиал АО «Группа «Илим» в г.Усть-Илимске;
7d70bc8a48774afcbb89f3918e5bcf62;Владение ООО «Эссити» в г. Советске;
7f536e5180454171af16a878ab07553b;Владение ООО «Региональная энергетическая компания»;
e0195c78b9064c039f68610d031b8293;Владение ООО «НОЯБРЬСКАЯ ПГЭ»;
94403842d68240e399d64d3b19818800;Владение ОАО «УЗСМ»;
32bd6ca2057e48dca62c3c50a80583bf;Владение АО «ДРСК»;
df69e9cf75014326ac4965e9948f72f5;Владение АО «Архангельский ЦБК»;
d1502c4729914f678110e1d93e815ff6;Владение Филиал АО «Чукотэнерго» Северные электрические сети;
1bd8d66f80f14aeb8cb56bb67e4812d2;Владение АО «НПО Курганприбор»;
ea669c01cbe04fd99ae94419df571e99;Владение ООО «Боголюбовское»;
72ec4361c2324c9caef14f42591f6b82;Владение ООО «РусГазСервис»;
ebb301b58b37480a86f8df901dfedae3;Владение АО «Пятигорскэнерго»;
85af77516ca74618867d5c1503b649e1;Владение АО «Михайловская ТЭЦ»;
1ae8109b7f504b9e8febf0c48c284cad;Владение ООО «КанБайкал»;
bd4336c42d13409589ac51091821e253;Владение АО «Волгацеммаш»;
e4ab3cfd6e22408893d02939f70d9d7b;Владение ОАО «УРАЛТРУБПРОМ»;
d459bea33b2244858abbc415736bb291;Владение ООО «Айседора»;
28f1db2bfbde474186125b0420aa60bc;Владение НИЦ «Курчатовский институт»;
8bdf4a5e812c4849aa671082126b79c1;Владение ООО «МЭЗ Юг Руси»;
7f30c96324004b9d9d2c8723658781a4;Владение АО «Невский завод»;
1f1407f3e7da487aa95bd6188ed84a1e;Владение АО «СОБР»;
0f450c2b514d4ad49f0f494b03c67433;Владение ООО «Самарские коммунальные системы»;
0688b74739c04fd194bd2784e8ee58d4;Владение ООО «Штарк Энерджи Екатеринбург»;
95ad1e6b27824b75983d3c43b77ce282;Владение ООО «Девятый Ветропарк ФРВ»;
51d3326f3d3545b79a11678d831379f9;Владение АО КБХА;
e032886aa3c34871b9d3143390cc10a9;Владение Statnett SF;
e08e9f5db6404f89ae31c18057e9f92f;Владение АО «Михеевский ГОК»;
bb06ee8034fe4821b6cbd56e76e3c726;Владение ООО «ЭнергоТранзит»;
2ce71587b21f4c468627f8f4e7038ca0;Владение ООО «АГК-1»;
95871c718f4a421a9d72820569f79707;Владение ООО «СВИСС КРОНО»;
58ea599b5403412caf935e2ef395aadc;Владение ООО «Айкон Тайерс»;
73fd01439b164f31ad1e08919017a21b;Владение ФГУП «РФЯЦ - ВНИИТФ им. академ. Е.И. Забабахина»;
502c9f07777a4e05babce33cbcf62914;Владение ООО «РегионЭнергоСеть»;
63aed4839fcd4227b54b84516bb7eefb;Владение ООО «Новосибирская городская сетевая компания»;
fde9534d26464899b66af4e82c211228;Владение АО «Сетевая компания»;
aa7437556de04b55afdd32f32df3c051;Владение ООО «ПСК»;
f6287626f1b64e5eacce41d42787e000;Владение ООО «Абзаково»;
5d0da8dee6f74deeac1fea0118a796f1;Владение ОАО «ЭСП»;
3c73006b7e3d4ee5a5fec1ed1339e84b;Владение АО «ПО «ЭХЗ»;
509a4bcfc8744a139ffc32b2fff0e733;Владение АО «ВетроОГК»;
1efbae39331a4fffb99dcad5c5cc47ca;Владение ООО «УК ИП «Родники»;
907099c1e3864bc185cd23d216a85c53;Владение АО «Разрез Тугнуйский»;
de7ca047e84a451c8524cd4df5a82086;Владение АО «Транснефть - Север»;
228e7b1c1ad944dbb03eb7fc88d21adf;Владение Филиал ОАО «Транснефть - Западная Сибирь» «Омское районное нефтепроводное управление»;
5a902c01685747f5bd73bd0a54c0b829;Владение АО «Разрез Канский»;
10832c7a759441fd891d51753551fb4a;Владение ООО «Актив»;
25bb2be5baab41acae8c8e387f4ed008;Владение ООО «Тобольскпромэнергосеть»;
e115159309554940bf97cbf51252fd72;Владение АО «Иркутскэнерго»;
5b444510d236477692bbf36db0cbb315;Владение ПАО «МОЭК»;
4b0fea5dca9c4f4e98e4cc64b848dd54;Владение АО «СЭСК»;
3dbca0dbbdff42cb89c6dee138420ee4;Владение ГАУ РНТИК «Баштехинформ»;
e3f02de55d02438783e0d015c7474870;Владение АО «СИНТЗ»;
8f132ba0dc6d464499ae3fe62eef7ffd;Владение Вологодский филиал ПАО «Россети Северо-Запад»;
a0db9c62984d4863bc68301c8984bc04;Владение МУП «Каббалкоммунэнерго»;
50d871c60d48446598746b8b10c5ff87;Владение ООО «Энерго-Актив»;
f2241b5250dd41daa2de51a8b188481e;Владение Филиал АО «СУЭК-Красноярск» «Разрез Назаровский»;
9c74240475914fefa9c11bbb63e66f9a;Владение МУП «Тепло»;
15c1561dec244b9198fcc98c87252082;Владение ООО «КОМБАЙНОВЫЙ ЗАВОД «РОСТСЕЛЬМАШ»;
60a630838d93469cb88292cc2d829676;Владение АО «ЧЭМК»;
9b513733069f45a3ab049c286416edd6;Владение АО «Воронежстальмост»;
292f262b156e4693825571b9937eaafe;Владение ООО «НЛК»;
54f21e31a1094e83abf07f91ef4d03c7;Владение АО «ННК»;
2bae65ed35a04ec682589cf6f5e9cc06;Владение АО «ДСЗ»;
813dbce8965246c79b0256ec796e7b0c;Владение ООО «ЮГМК»;
60a6a7e045314cb48f5abf2e561d2655;Владение АО «ММЗ»;
f7962b65b7e0477282cf71d7cf60ae5a;Владение ОАО «Гиркубс»;
3442437774784ea5ab1772cb6574cdff;Владение ООО «Удмуртэнергонефть»;
bdc150d871944658b757a17f3660721f;Владение ФКУ ИК-21 ОУХД УФСИН России по Архангельской области;
29bb1b6219ed487c99aaa58fa7a087c7;Владение ООО «КИРЭС»;
6cb0cae7da9a42648e0ee72e2cdb4aa9;Владение ПАО «ВАСО»;
ecdadcda4a8a4791b125df997beb3ef4;Владение ООО «Альянс-Энерджи»;
a9b4998caae4463ba21cdf7597837707;Владение АО «Мордовцемент»;
d7d0be22b779484eb8f992cbab1c2ea6;Владение ОАО «НЦ»;
df1e48274f6a4396b74ffb8f1ecb3132;Владение Улан-Удэнская дистанция электроснабжения Восточно-Сибирской дирекции по энергобеспечению;
acd8bb7423414a6392089cc4ff2d94cd;Владение Филиал «Читинская Генерация» ПАО «ТГК-14»;
bc56b8e3b86541e397bd39b0c6793a70;Владение ГУП «Чеченская генерирующая компания»;
e6b987d64cc4428fac31a7075c721835;Владение ООО «НОВАТЭК-ТАРКОСАЛЕНЕФТЕГАЗ»;
a2f2a79c42174bbeb19fcb4684c99838;Владение АО НПО «Магнетон»;
1fec724dadca483e9c3325ae53a7f501;Владение ООО «Газпром добыча Уренгой»;
08b60e07b874480292761df26f780dba;Владение ООО ФИРМА «ВАКС»;
7d888c86df034c21843a84bd20f2d6f5;Владение ООО «РусВинил»;
9144e64cd42447adb043571391c575ce;Владение ООО «Энерготранзит»;
188fb63e1558423e8de86da3075eef9c;Владение ООО «КБК энерго»;
93a09bd393e340538d35feb29695e876;Владение ООО «ТЭК»;
b8433a0eea4d4f3e97d7898e1c43d597;Владение АО «Оскольский завод металлургического машиностроения» (АО ОЗММ);
7bdee39fad754b4682c3c29254e91243;Владение ПКГУП «СКЭС»;
8d0a66c3fbe94541b4c5aa31cc45ceb8;Владение АО «Апатит»;
35d4cc32c280494b88d1eb2da312c244;Владение АО «ЧЦЗ»;
9e6ffeb8b47f438290c829d90162ecb4;Владение АО «МЗ Балаково»;
495ec4f6fb524396870ed851b4b3b5c0;Владение АО «Завод корпусов»;
f4311b934fd7423e9faf3720f96db60f;Владение ООО «Абаза-Энерго»;
b1a441aa665a417c9137f88826dd5b8a;Владение ООО Фирма «ТОК»;
05cb3cd7eb7b451b9fa9c023d898ac31;Владение ПАО «Россети Волга»;
c0c4a309fbc44bfb87940ded4a578c39;Владение ФКП «Дирекция КЗС г.СПб Минстроя России»;
bf4639f80aa24e88b2b6b73cc2604c34;Владение ООО «ДСК»;
43a89a1b695340a19255b818387b8a62;Владение ООО «УК «Битривер»;
3aace1010bce46cf8ee2a09e78183a21;Владение ООО «ЭНЕРГОСЕРВИС»;
2702eba14d7240079b6f04eedc6bc220;Владение АО «ТАГМЕТ»;
774a61c355fe479ba802e2707d7bc5b4;Владение АО «ОЭЗ ППТ «Липецк»;
4f2e45a53b074a5b95b8f9f11678fbd9;Владение АО ПДК «Апшеронск»;
8c26d8e43f6a47879f1218b98a464b1a;Владение ООО «КрасКом»;
ad2a1a0caa1542bebcdc68d58520ab52;Владение ООО «Яковлевский ГОК»;
d1502e2df95341d390c6df9553951fc8;Владение АО «Электросеть» (Обособленное подразделение в г. Белорецк);
d8538799972543e4b58a42f1b17d8313;Владение ООО «ГАЗПРОМ НГХК»;
fc0c26ef8cd54db381c2c588aa033129;Владение ООО «УРАЛМАШ-ГОРНОЕ ОБОРУДОВАНИЕ»;
7d70e8a252dc42b7a23b53ef1d326a4a;Владение ООО «ЭН+ ГИДРО КАРЕЛИЯ»;
740250e200a84f9ba3ec55b4d860c761;Владение АО «ВОЭ»;
49f337a0082a4234a6638410bdaa5e89;Владение АО «ОЭЗ «Байкальская гавань»;
26611ecd8b1e45b7a5ed17c6c4c18260;Владение АО «ЯТУ имени В.Ю. Орлова»;
5189999cef4e485580f1c0704c0aaa49;"Владение ООО ""Мурманск СПГ""";
662f955f4e7c4cfb940b270316991238;Владение ООО «Любэнергоснаб»;
c4061456972d4299a986163be9617f2c;Владение ОАО «Электроцинк»;
4c071956722247a881f4c5b543436998;Владение АО «Омскшина»;
6174685e56d048fb9d2350c08ad8779a;Владение ООО «Техносервис-ПЭ»;
5f8411719b774b9b8e4f9944a0c1374c;Владение АО «Киров ТЭК»;
81dd92b054a64d7390301309f5b6a735;Владение ООО «Союз»;
ef92a6b6b89b4d2faf4532f709c23cc8;Владение ПАО «Уфаоргсинтез»;
bd4c13e5f38a41d18ac188064a0e0d3b;Владение Филиал АО «Сетевая компания» Чистопольские электрические сети;
b7cd37107f864c818f40735df991abaa;Владение АО «ССК»;
dc7ec238be684678b703ff24655107d6;Владение ООО «ОСПАЗ»;
d617917e099e4a4db043f434d48e0825;Владение АО «НПО «Электромашина»;
7ae62a1b3ffb4b6e834870d0e22a55ef;Владение АО «Ставропольсахар»;
892bd0e016e14da48e40e9410745f833;Владение АО «Каскад-Энерго»;
9dfa8198f6e944c8ab6de1c2aa8f24db;Владение ООО «Азовская ВЭС»;
07641ebc0cfb4b5fb6d10dfe93a9385c;Владение ООО «ФНГ 2»;
fdaf7a0f51d94c56a2f47989879e31c5;Владение ООО «Промэнергосеть» ;
cdd85f10c1544641b61522dee7a8ebaa;Владение ООО «Березитовый рудник»;
8602d541ddcf4bca8bd1a7d512396534;Владение АО «Казанькомпрессормаш»;
d22aa74e440d4c8ebfc88282873e1d08;Владение ООО «Бугульчанская СЭС»;
a9cb7a7e08a74710a5627b6afed6ac6f;Владение ООО «Славянск ЭКО»;
504600888f464f88a5439e4de64e4cc1;Владение ООО Тепличный комплекс «Кедр»;
5eb37b15a8a148b6a906ccebcb2502bd;Владение ООО ГРК «Амикан»;
0d298c1fff664e5c9e2828dc549c13da;Владение АО «Уральские электрические сети»;
45c98186b625422484473e8cd16f343e;Владение ООО «Транзитэлектро»;
2bd2d2435b8f42cfb4fa58c00f2c8c8f;Владение ООО АК «Ставрополь Авто»;
43b0b89e777d41d2a47b48db603aafcd;Владение ООО «ТМК – ЯМЗ»;
7cd22b4d24e34de5992faafc20746cd4;Владение АО «КБХиммаш им. А.М. Исаева»;
6c2252ddfa864de5ba7b15bf3013dc76;Владение ПАО «Россети Сибирь»;
e53a38c318274afaa8c9dc6e1d0b69ea;Владение ООО «Каспийэнергосервис»;
49f63f08928e4e139f03722f49038661;Владение ООО «СетьЭнергоТранс» ;
7f9a4c6f369647c58ffe7ed31086cb4e;Владение Филиал ПАО «Россети Северный Кавказ» - «Ингушэнерго»;
6dcf07ad34994cfdb014da7722b78ffb;Владение ООО «Тувинская горнорудная компания»;
04f89abbd2fc472aadbbaf9ecea766ca;Владение ООО «Лиард-Инвест»;
68b1fcf7d6654d00bf6326097fecd79f;Владение ПАО «ЧМК»;
